Type Ligne,Identifiant de l'élément,Structure,Type de l'élément,Statut de l'élément,Nom base français,Nom base anglais,Nom attribut français,Nom attribut anglais,Nom frontière français,Nom frontière anglais,Code de la catégorie,Tags français,Tags anglais,Unité français,Unité anglais,Contributeur,Autres Contributeurs,Programme,Url du programme,Source,Localisation géographique,Date de création,Date de modification,Période de validité,Incertitude,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Commentaire anglais,Total poste non décomposé
Elément,42187,élément non décomposé,Facteur d'émission,Valide générique,Poireau conventionnel,Leek,précoce planté,early planted,à la ferme/FR U,"conventional, at farm gate/FR U","Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Agribalyse,Poireau conventionnel","Agribalyse,Leek",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,0.379
Elément,42188,élément non décomposé,Facteur d'émission,Valide générique,Poireau conventionnel,Leek,précoce semé,early sown,à la ferme/FR U,"conventional, at farm gate/FR U","Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumes, racines et tubercules","Agribalyse,Poireau conventionnel","Agribalyse,Leek",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,0.377
Elément,28704,élément non décomposé,Facteur d'émission,Archivé,Pois,Peas,"de l'association de cultures, biologique","combination of cultures, organic",Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Pois,légumineuses,Agriculture","Agribalyse,Peas,Agricultural,légumes",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2020-12-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.308
Elément,33429,élément non décomposé,Facteur d'émission,Archivé,Pois cassé,Split pea,cuit,cooked,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses","Pois cassé,Agribalyse,fruits,légumes,légumineuses et oléagineux,légumineuses cuites","cooked legumes,Split pea,Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.299
Elément,40544,élément non décomposé,Facteur d'émission,Valide générique,Pois cassé,Split pea,cuit,cooked,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses","Agribalyse,légumineuses,Pois cassé","Agribalyse,Split pea,légumineuses",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.3,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Micro-onde,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Micro-onde,0.377
Elément,33448,élément non décomposé,Facteur d'émission,Archivé,Pois cassé,Split pea,sec,dried,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses","légumineuses sèches,Agribalyse,fruits,légumes,légumineuses et oléagineux,Pois cassé","Split pea,dry legumes,Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.892
Elément,40545,élément non décomposé,Facteur d'émission,Valide générique,Pois cassé,Split pea,sec,dried,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses","Agribalyse,légumineuses,Pois cassé","Agribalyse,Split pea,légumineuses",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.7,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,0.875
Elément,40546,élément non décomposé,Facteur d'émission,Valide générique,Pois chiche,Chick pea,appertisé,canned,égoutté,drained,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses","Agribalyse,légumineuses,Pois chiche","Agribalyse,Chick pea,légumineuses",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.8,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation,1.93
Elément,33437,élément non décomposé,Facteur d'émission,Archivé,Pois chiche,Chick pea,"appertisé, égoutté","canned, drained",,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses","légumineuses cuites,Agribalyse,fruits,légumes,Pois chiche,légumineuses et oléagineux","cooked legumes,Chick pea,Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,1.27
Elément,42427,élément non décomposé,Facteur d'émission,Valide générique,Pois chiche,Chickpea,biologique,organic,"système numéro 1, à la ferme/FR U","system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,Pois chiche","Agribalyse,Chickpea",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,0.911
Elément,33430,élément non décomposé,Facteur d'émission,Archivé,Pois chiche,Chick pea,cuit,cooked,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses","légumineuses cuites,Agribalyse,fruits,légumes,Pois chiche,légumineuses et oléagineux","cooked legumes,Chick pea,Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.834
Elément,40547,élément non décomposé,Facteur d'émission,Valide générique,Pois chiche,Chick pea,cuit,cooked,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses","Agribalyse,légumineuses,Pois chiche","Agribalyse,Chick pea,légumineuses",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,3.7,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,0.436
Elément,28703,élément non décomposé,Facteur d'émission,Archivé,Pois chiche,Chickpea,"de l'association de cultures, biologique","combination of cultures, organic",Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,Agriculture,Pois chiche","Agribalyse,Agricultural,légumes,Chickpea",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2020-12-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.499
Elément,33449,élément non décomposé,Facteur d'émission,Archivé,Pois chiche,Chick pea,sec,dried,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses","légumineuses sèches,Agribalyse,fruits,légumes,Pois chiche,légumineuses et oléagineux","Chick pea,dry legumes,Agribalyse,fruits,vegetables,legumes and oilseeds",kgCO2e/kg de poids net,kgCO2e/kg (net weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2021-03-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.791
Elément,40548,élément non décomposé,Facteur d'émission,Valide générique,Pois chiche,Chick pea,sec,dried,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses","Agribalyse,légumineuses,Pois chiche","Agribalyse,Chick pea,légumineuses",kgCO2e/kg de poids net,kgCO2e/kg net weight,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2024-05-17,24/02/2026,,5.0,4.0,4.0,,,,,,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation,0.989
Elément,42439,élément non décomposé,Facteur d'émission,Valide générique,pois d'hiver,Winter pea,association de culture,from intercrop,"biologique, système numéro 3, à la ferme/FR U","organic, system number 3, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,pois d'hiver","Agribalyse,Winter pea",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,0.376
Elément,42440,élément non décomposé,Facteur d'émission,Valide générique,pois d'hiver,Winter pea,association de culture,from intercrop,"biologique, système numéro 4, à la ferme/FR U","organic, system number 4, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,pois d'hiver","Agribalyse,Winter pea",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,0.44
Elément,42441,élément non décomposé,Facteur d'émission,Valide générique,pois d'hiver,Winter pea,association de culture,from intercrop,"biologique, système numéro 5, à la ferme/FR U","organic, system number 5, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,pois d'hiver","Agribalyse,Winter pea",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,0.316
Elément,42442,élément non décomposé,Facteur d'émission,Valide générique,pois d'hiver,Winter pea,association de culture,from intercrop,"biologique, système numéro 6, au départ de l'exploitation/FR U","organic, system number 6, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,pois d'hiver","Agribalyse,Winter pea",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,0.378
Elément,42443,élément non décomposé,Facteur d'émission,Valide générique,pois d'hiver,Winter pea,association de culture,from intercrop,"biologique, système numéro 7, à la ferme/FR U","organic, system number 7, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,pois d'hiver","Agribalyse,Winter pea",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,0.327
Elément,42444,élément non décomposé,Facteur d'émission,Valide générique,pois d'hiver,Winter pea,association de cultures,from intercrop,"biologique, système numéro 1, à la ferme/FR U","organic, system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,pois d'hiver","Agribalyse,Winter pea",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,0.303
Elément,42445,élément non décomposé,Facteur d'émission,Valide générique,pois d'hiver,Winter pea,association de cultures,from intercrop,"biologique, système numéro 2, à la ferme/FR U","organic, system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,pois d'hiver","Agribalyse,Winter pea",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,0.354
Elément,42191,élément non décomposé,Facteur d'émission,Valide générique,Pois d'hiver,Winter pea,conventionnel,conventional,"15% d'humidité, à la ferme/FR U","15% moisture, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,pois d'hiver","Agribalyse,Winter pea",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,2023-03-16,2023-03-16,24/02/2026,,5.0,,4.0,,,,,,,,0.384
Elément,28441,élément non décomposé,Facteur d'émission,Archivé,Pois d'hiver,Winter peas,"NEA, chalut, pélagie, moyenne","NEA, trawl, pelagic, average",Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,pois d'hiver,Agriculture","Agribalyse,Agricultural,légumes,Winter peas",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2020-12-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.212
Elément,28726,élément non décomposé,Facteur d'émission,Archivé,Pois d'hiver,Winter peas,"prairie permanente, biologique","permanent grassland, organic",Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,pois d'hiver,Agriculture","Agribalyse,Agricultural,légumes,Winter peas",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2020-12-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.591
Elément,28727,élément non décomposé,Facteur d'émission,Archivé,Pois d'hiver,Winter peas,"prairie permanente, biologique","permanent grassland, organic",Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,pois d'hiver,Agriculture","Agribalyse,Agricultural,légumes,Winter peas",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2020-12-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.356
Elément,28728,élément non décomposé,Facteur d'émission,Archivé,Pois d'hiver,Winter peas,"prairie permanente, biologique","permanent grassland, organic",Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,pois d'hiver,Agriculture","Agribalyse,Agricultural,légumes,Winter peas",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2020-12-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.585
Elément,28729,élément non décomposé,Facteur d'émission,Archivé,Pois d'hiver,Winter peas,"prairie permanente, biologique","permanent grassland, organic",Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,pois d'hiver,Agriculture","Agribalyse,Agricultural,légumes,Winter peas",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2020-12-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.115
Elément,28730,élément non décomposé,Facteur d'émission,Archivé,Pois d'hiver,Winter peas,"prairie permanente, biologique","permanent grassland, organic",Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,pois d'hiver,Agriculture","Agribalyse,Agricultural,légumes,Winter peas",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2020-12-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.285
Elément,28731,élément non décomposé,Facteur d'émission,Archivé,Pois d'hiver,Winter peas,"prairie permanente, biologique","permanent grassland, organic",Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits végétaux > Légumineuses,"Agribalyse,légumineuses,pois d'hiver,Agriculture","Agribalyse,Agricultural,légumes,Winter peas",kgCO2e/kg,kgCO2e/kg,,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,2020-12-04,2024-05-17,31/12/2023,,5.0,,4.0,,,,,,,,0.317
