Type Ligne,Identifiant de l'élément,Structure,Type de l'élément,Statut de l'élément,Nom base français,Nom base anglais,Nom base espagnol,Nom attribut français,Nom attribut anglais,Nom attribut espagnol,Nom frontière français,Nom frontière anglais,Code de la catégorie,Tags français,Tags anglais,Tags espagnol,Unité français,Unité anglais,Contributeur,Autres Contributeurs,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Sous-localisation géographique anglais,Sous-localisation géographique espagnol,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Commentaire anglais,Type poste,Nom poste français,Nom poste anglais,Nom poste espagnol,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Valeur gaz supplémentaire 3,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
Elément,28611,élément non décomposé,Facteur d'émission,Archivé,Truie de réforme,Cull sow,,"de l'association de cultures, biologique","combination of cultures, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie de réforme,Agriculture,Porcin","Agribalyse,Cull sow,Agricultural,Porcine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,13.1,,,,,,,,,,,,,,
Elément,28612,élément non décomposé,Facteur d'émission,Archivé,Truie de réforme,Cull sow,,"de l'association de cultures, biologique","combination of cultures, organic",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie de réforme,Agriculture,Porcin","Agribalyse,Cull sow,Agricultural,Porcine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,5.0,,4.0,,,,,,,,,,,,10.9,,,,,,,,,,,,,,
Elément,42280,élément non décomposé,Facteur d'émission,Valide générique,Truie de réforme,Cull sow,,Label Rouge,Label Rouge,,"Porc with run système, à la ferme/FR U","pig with run system, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie de réforme","Agribalyse,Cull sow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,11.7,,,,,,,,,,,,,,
Elément,42281,élément non décomposé,Facteur d'émission,Valide générique,Truie de réforme,Cull sow,,Label Rouge,Label Rouge,,"système extérieur, à la ferme/FR U","outdoor system, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie de réforme","Agribalyse,Cull sow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,9.22,,,,,,,,,,,,,,
Elément,42498,élément non décomposé,Facteur d'émission,Valide générique,Truie Réforme,Cull sow,,biologique,organic,,"système numéro 1, à la ferme/FR U","system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie Réforme","Agribalyse,Cull sow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,8.85,,,,,,,,,,,,,,
Elément,42499,élément non décomposé,Facteur d'émission,Valide générique,Truie Réforme,Cull sow,,biologique,organic,,"système numéro 2, à la ferme/FR U","system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie Réforme","Agribalyse,Cull sow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,25.5,,,,,,,,,,,,,,
Elément,42500,élément non décomposé,Facteur d'émission,Valide générique,Truie Réforme,Cull sow,,biologique,organic,,"système numéro 3, à la ferme/FR U","system number 3, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie Réforme","Agribalyse,Cull sow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,9.38,,,,,,,,,,,,,,
Elément,42501,élément non décomposé,Facteur d'émission,Valide générique,Truie Réforme,Cull sow,,biologique,organic,,"système numéro 4, à la ferme/FR U","system number 4, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie Réforme","Agribalyse,Cull sow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,51.4,,,,,,,,,,,,,,
Elément,42502,élément non décomposé,Facteur d'émission,Valide générique,Truie Réforme,Cull sow,,moyenne biologique,organic,,"national, à la ferme/FR U","national average, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Porcins,"Agribalyse,Truie Réforme","Agribalyse,Cull sow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,11.0,,,,,,,,,,,,,,
Elément,42503,élément non décomposé,Facteur d'émission,Valide générique,Vache allaitante de réforme,Suckler cull cow,,biologique,organic,,"vache allaitante système numéro 1, à la ferme/FR U","suckler cow system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache allaitante de réforme","Agribalyse,Suckler cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,17.6,,,,,,,,,,,,,,
Elément,42504,élément non décomposé,Facteur d'émission,Valide générique,Vache allaitante de réforme,Suckler cull cow,,biologique,organic,,"vache allaitante système numéro 2, à la ferme/FR U","suckler cow system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache allaitante de réforme","Agribalyse,Suckler cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,13.1,,,,,,,,,,,,,,
Elément,42505,élément non décomposé,Facteur d'émission,Valide générique,Vache allaitante de réforme,Suckler cull cow,,biologique,organic,,"vache allaitante système numéro 3, à la ferme/FR U","suckler cow system number 3, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache allaitante de réforme","Agribalyse,Suckler cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,18.7,,,,,,,,,,,,,,
Elément,42506,élément non décomposé,Facteur d'émission,Valide générique,Vache allaitante de réforme,Suckler cull cow,,biologique,organic,,"vache allaitante système numéro 4, à la ferme/FR U","suckler cow system number 4, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache allaitante de réforme","Agribalyse,Suckler cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,16.7,,,,,,,,,,,,,,
Elément,42282,élément non décomposé,Facteur d'émission,Valide générique,Vache allaitante de réforme,Suckler cull cow,,conventionnel,conventional,,"vache allaitante système, moins de 1.2 UGB par ha, à la ferme/FR U","suckler cow system, less than 1.2 LU per ha, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache allaitante de réforme","Agribalyse,Suckler cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,18.7,,,,,,,,,,,,,,
Elément,42283,élément non décomposé,Facteur d'émission,Valide générique,Vache allaitante de réforme,Suckler cull cow,,conventionnel,conventional,,"vache allaitante système, plus de 1.2 UGB par ha, à la ferme/FR U","suckler cow system, more than 1.2 LU per ha, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache allaitante de réforme","Agribalyse,Suckler cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,15.9,,,,,,,,,,,,,,
Elément,42507,élément non décomposé,Facteur d'émission,Valide générique,Vache de réforme,Cull cow,,biologique,organic,,"système laitier de plaine, ensillage de maïs 5 à 10%, à la ferme/FR U","lowland milk system, silage maize 5 to 10%, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache de réforme","Agribalyse,Cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,9.85,,,,,,,,,,,,,,
Elément,42508,élément non décomposé,Facteur d'émission,Valide générique,Vache de réforme,Cull cow,,biologique,organic,,"système numéro 1, à la ferme/FR U","milk system number 1, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache de réforme","Agribalyse,Cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,13.1,,,,,,,,,,,,,,
Elément,42509,élément non décomposé,Facteur d'émission,Valide générique,Vache de réforme,Cull cow,,biologique,organic,,"système numéro 2, à la ferme/FR U","milk system number 2, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache de réforme","Agribalyse,Cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,13.4,,,,,,,,,,,,,,
Elément,42510,élément non décomposé,Facteur d'émission,Valide générique,Vache de réforme,Cull cow,,biologique,organic,,"système numéro 3, à la ferme/FR U","milk system number 3, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache de réforme","Agribalyse,Cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,7.7,,,,,,,,,,,,,,
Elément,42511,élément non décomposé,Facteur d'émission,Valide générique,Vache de réforme,Cull cow,,biologique,organic,,"système numéro 4, à la ferme/FR U","milk system number 4, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache de réforme","Agribalyse,Cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,11.1,,,,,,,,,,,,,,
Elément,42512,élément non décomposé,Facteur d'émission,Valide générique,Vache de réforme,Cull cow,,biologique,organic,,"système numéro 5, à la ferme/FR U","milk system number 5, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache de réforme","Agribalyse,Cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,8.99,,,,,,,,,,,,,,
Elément,28592,élément non décomposé,Facteur d'émission,Archivé,Vache de réforme,Cull cow,,"biologique, moyenne nationale","biological, national average",,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Bovin,Agribalyse,Agriculture,Vache de réforme","Agribalyse,Cull cow,Agricultural,Bovine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.42,,,,,,,,,,,,,,
Elément,28590,élément non décomposé,Facteur d'émission,Archivé,Vache de réforme,Cull cow,,"biologique, système n ° 1",biological system # 1,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Bovin,Agribalyse,Agriculture,Vache de réforme","Agribalyse,Cull cow,Agricultural,Bovine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,17.1,,,,,,,,,,,,,,
Elément,28591,élément non décomposé,Facteur d'émission,Archivé,Vache de réforme,Cull cow,,"biologique, système n ° 2",biological system # 2,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Bovin,Agribalyse,Agriculture,Vache de réforme","Agribalyse,Cull cow,Agricultural,Bovine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,17.8,,,,,,,,,,,,,,
Elément,28589,élément non décomposé,Facteur d'émission,Archivé,Vache de réforme,Cull cow,,"biologique, système n ° 3",biological system n ° 3,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Bovin,Agribalyse,Agriculture,Vache de réforme","Agribalyse,Cull cow,Agricultural,Bovine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.42,,,,,,,,,,,,,,
Elément,28593,élément non décomposé,Facteur d'émission,Archivé,Vache de réforme,Cull cow,,"biologique, système n ° 4",biological system n ° 4,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Bovin,Agribalyse,Agriculture,Vache de réforme","Agribalyse,Cull cow,Agricultural,Bovine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.3,,,,,,,,,,,,,,
Elément,28594,élément non décomposé,Facteur d'émission,Archivé,Vache de réforme,Cull cow,,"biologique, système n ° 5",biological system # 5,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Bovin,Agribalyse,Agriculture,Vache de réforme","Agribalyse,Cull cow,Agricultural,Bovine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.96,,,,,,,,,,,,,,
Elément,42284,élément non décomposé,Facteur d'émission,Valide générique,Vache de réforme,Cull cow,,conventionnel,conventional,,"système laitier de montagne, grass nourri, à la ferme/FR U","highland milk system, grass fed, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache de réforme","Agribalyse,Cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,13.6,,,,,,,,,,,,,,
Elément,42285,élément non décomposé,Facteur d'émission,Valide générique,Vache de réforme,Cull cow,,conventionnel,conventional,,"système laitier de plaine, ensillage de maïs 10 à 30%, à la ferme/FR U","lowland milk system, silage maize 10 to 30%, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache de réforme","Agribalyse,Cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,10.7,,,,,,,,,,,,,,
Elément,42286,élément non décomposé,Facteur d'émission,Valide générique,Vache de réforme,Cull cow,,conventionnel,conventional,,"système laitier de plaine, ensillage de maïs 5 à 10%, à la ferme/FR U","lowland milk system, silage maize 5 to 10%, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache de réforme","Agribalyse,Cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,11.8,,,,,,,,,,,,,,
Elément,42287,élément non décomposé,Facteur d'émission,Valide générique,Vache de réforme,Cull cow,,conventionnel,conventional,,"système laitier de plaine, ensillage de maïs plus de 30%, à la ferme/FR U","lowland milk system, silage maize more than 30%, at farm gate/FR U",Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Agribalyse,Vache de réforme","Agribalyse,Cull cow",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE 3.1,https://agribalyse.ademe.fr/app,Agribalyse 3.1,France continentale,,,,2023-03-16,2023-03-16,24/02/2026,,,5.0,,4.0,,,,,,,,,,,,8.68,,,,,,,,,,,,,,
Elément,28584,élément non décomposé,Facteur d'émission,Archivé,Veau,Calf,,"biologique, système n ° 1",biological system # 1,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Bovin,Veau,Agribalyse,Agriculture","Agribalyse,Calf,Agricultural,Bovine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.3,,,,,,,,,,,,,,
Elément,28585,élément non décomposé,Facteur d'émission,Archivé,Veau,Calf,,"biologique, système n ° 2",biological system # 2,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Bovin,Veau,Agribalyse,Agriculture","Agribalyse,Calf,Agricultural,Bovine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.3,,,,,,,,,,,,,,
Elément,28586,élément non décomposé,Facteur d'émission,Archivé,Veau,Calf,,"biologique, système n ° 3",biological system n ° 3,,Sortie de ferme,At farm gate,Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Bovins,"Bovin,Veau,Agribalyse,Agriculture","Agribalyse,Calf,Agricultural,Bovine",,kgCO2e/kg de poids vif,kgCO2e/kg (live weight),,,AGRIBALYSE,https://app.agribalyse.fr/,https://ecolab.gitbook.io/documentation-agribalyse/,France continentale,,,,2020-12-04,2024-05-17,31/12/2023,,,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.96,,,,,,,,,,,,,,
